,id,fdid,state,name,res_structure_fire_count,geom_id,source
5219,80857,07405,MI,Emmett Fire Department,32,3236,incorporatedplace
5220,98058,19045,OH,Versailles Fire Department,32,17288,incorporatedplace
5221,96102,06025,NC,Steele Creek Volunteer Fire Department and Rescue Services,32,3070,countyorequivalent
5222,75133,VA134,IL,Bismarck Community Fire Protection District,32,8753,incorporatedplace
5223,74378,19701,VA,Barren Springs Volunteer Fire Department  Inc.,32,39436,minorcivildivision
5224,95420,21346,ID,South Boundary Fire Protection District,32,41743,minorcivildivision
5225,75055,06208,MI,Big Prairie Fire Department,32,6054,minorcivildivision
5226,87171,MA164,IL,Long Creek Fire Protection District,32,6070,incorporatedplace
5227,97292,09717,NC,Traphill Volunteer Fire Department  Inc.,32,29192,minorcivildivision
5228,95180,29D09,WA,Skagit County Fire District #9,32,4733,unincorporatedplace
5229,87950,06103,VA,Marshall Volunteer Fire Department (Fauquier County  Company 3),32,8419,unincorporatedplace
5230,98449,24211,SC,Ware Shoals Fire Department,32,12987,incorporatedplace
5231,81222,44003,OK,Fairview Fire Department,32,12322,incorporatedplace
5232,74567,06001,LA,Beauregard Parish Fire District #2,32,2468,minorcivildivision
5233,78379,07205,OH,Colerain Volunteer Fire Company,32,21647,minorcivildivision
5234,96325,14106,VA,Stuart Volunteer Fire Department,32,11880,incorporatedplace
5235,91640,10113,WV,Pax Volunteer Fire Department  Inc.,32,9498,incorporatedplace
5236,86543,03204,NC,Lebanon Volunteer Fire Department,32,31845,minorcivildivision
5237,74971,03202,NC,Bethesda Fire Department,32,31843,minorcivildivision
5238,87872,19003,MD,Marion Fire Department  Inc.,32,364,minorcivildivision
5239,88319,11003,OH,Mechanicsburg Fire & EMS Department,32,16996,incorporatedplace
5240,99194,05004,NV,West Wendover Fire Department,32,19137,incorporatedplace
5241,87627,KK411,TX,Malakoff Volunteer Fire Department,32,13968,incorporatedplace
5242,94923,54040,WI,Sheldon Fire Protection District,32,10131,incorporatedplace
5243,97598,02920,NC,Tyro Rural Fire Department,32,1350,countyorequivalent
5244,77691,12113,TN,City of Henderson Fire Department,32,39195,minorcivildivision
5245,85502,20104,MN,Kasson Volunteer Fire and Rescue,32,4894,incorporatedplace
5246,94188,08210,NC,Salemburg Volunteer Fire Department  Inc.,32,17589,incorporatedplace
5247,85403,70102,MN,Jordan Fire Department,32,3281,incorporatedplace
5248,93912,71100,WI,Rudolph Volunteer Fire Department  Inc.,32,9527,incorporatedplace
5249,93299,12210,SC,Richburg Volunteer Fire Department,32,15047,incorporatedplace
5250,91298,01907,MI,Ovid-Middlebury Fire Department,32,3009,incorporatedplace
5251,75985,52135,OH,Brunswick Hills Township Fire Department,32,21432,minorcivildivision
5252,78832,13170,WI,Cottage Grove Fire Department,32,38142,minorcivildivision
5253,92977,DY407,TX,Ranger Volunteer Fire Department Inc.,32,13423,incorporatedplace
5254,89231,75104,MN,Morris Fire Department,32,3105,countyorequivalent
5255,82000,60007,OH,Frazeysburg Volunteer Fire Department  Inc.,32,17503,incorporatedplace
5256,79679,35001,OH,Deshler-Westhope Fire Department,32,17214,incorporatedplace
5257,86680,12001,MD,Level Volunteer Fire Company,32,1581,minorcivildivision
5258,97815,44123,OH,Upper Township Volunteer Fire Department,32,23155,minorcivildivision
5259,86849,KB233,IL,Limestone Township Fire Protection District,32,9857,minorcivildivision
5260,98174,27013,OH,Vinton Fire Department,32,15752,incorporatedplace
5261,74894,12060,VT,Berlin Volunteer Fire Department  Inc.,32,46690,minorcivildivision
5262,80465,04223,SC,Ebenezer Fire Department,32,16883,minorcivildivision
5263,95692,02505,GA,Southside Fire/EMS Department,32,43280,minorcivildivision
5264,87154,AW419,TX,Lone Oak Volunteer Fire Department,32,39012,minorcivildivision
5265,78439,07503,MI,Colon Fire & Rescue,32,4711,minorcivildivision
5266,78044,CY201,KS,Clay Center Municipal Fire Department,32,3447,minorcivildivision
5267,89815,SG364,IL,New Athens Fire Protection District,32,5423,incorporatedplace
5268,84002,23106,WV,Henlawson Volunteer Fire Department,32,46814,minorcivildivision
5269,89873,30107,WV,New Creek Volunteer Fire Department  Inc.,32,N/A,
5270,96281,37160,WI,Stratford Area Fire Department,32,9545,incorporatedplace
5271,87341,39030,PA,Lower Macungie Fire Department,32,4608,unincorporatedplace
5272,92767,03M03,WA,Prosser Fire Department,32,15267,incorporatedplace
5273,75591,78016,OH,Braceville Township Fire Department,32,24449,minorcivildivision
5274,93976,28127,OH,Russell Fire Department,32,25490,minorcivildivision
5275,80791,NT404,TX,Elmo Volunteer Fire Department,32,9684,unincorporatedplace
5276,79657,10005,LA,DeQuincy Volunteer Fire Department,32,645,incorporatedplace
5277,95112,36042,NY,Silver Lake Fire District,32,5158,unincorporatedplace
5278,93344,15901,VA,Richmond County Volunteer Fire Department,32,2260,countyorequivalent
5279,81105,54015,CA,Exeter Fire Department,32,8740,incorporatedplace
5280,97117,08016,NY,Town & Country Fire Department,32,17837,incorporatedplace
5281,87646,46017,NY,Malta Ridge Volunteer Fire Company,32,29745,minorcivildivision
5282,96095,MB264,IL,Staunton Fire Protection District,32,9354,incorporatedplace
5283,91011,30005,LA,Olla Volunteer Fire Department,32,3881,incorporatedplace
5284,88782,66009,AR,Milltown/Washburn Rural Fire Department,32,42255,minorcivildivision
5285,84121,29042,CA,Higgins Area Fire Protection District,32,43167,minorcivildivision
5286,93722,37133,TN,Rogersville Fire Department,32,11345,incorporatedplace
5287,87973,58009,AR,Martin TWP Rural Volunteer Fire Department,32,580,countyorequivalent
5288,90916,81009,OH,Ohio City Fire Department,32,19743,incorporatedplace
5289,93327,46001,OH,Richland Township Volunteer Fire Department,32,19073,incorporatedplace
5290,78369,00802,MO,Cole Camp and Rural Fire Protection District,32,17031,incorporatedplace
5291,86389,01017,NY,Latham Fire Department,32,30887,minorcivildivision
5292,98116,DC183,IL,Villa Grove Fire Department,32,7871,incorporatedplace
5293,81365,34016,NY,Fayetteville Fire Department,32,14904,incorporatedplace
5294,99567,55026,OK,Will Rogers World Airport Fire Department,32,24019,minorcivildivision
5295,100161,33053,NY,Yorkville Fire & Hose Company,32,18717,incorporatedplace
5296,83401,40160,WI,Hales Corners Fire Department,32,9585,incorporatedplace
5297,81299,57017,OH,Farmersville Fire Department,32,18206,incorporatedplace
5298,93048,03011,MI,Reading Community Fire Department,32,2976,incorporatedplace
5299,84735,26141,TN,Huntland Volunteer Fire Department,32,11708,incorporatedplace
5300,74746,30006,NY,Bellmore Fire Department,32,886,unincorporatedplace
5301,89886,05120,CT,New Fairfield Volunteer Fire Company,32,35969,minorcivildivision
5302,77044,47214,KY,Central Hardin Fire Department,32,680,incorporatedplace
5303,92195,71020,WI,Pittsville Fire Department,32,9918,incorporatedplace
5304,98141,49080,WI,Village of Plover/EMS Fire Department,32,9637,incorporatedplace
5305,88361,21177,MA,Medway Fire Department,32,5534,minorcivildivision
5306,74187,69104,MN,Babbitt Fire Department,32,1958,incorporatedplace
5307,93580,RN422,TX,Robinson Volunteer Fire Department,32,10731,incorporatedplace
5308,96651,PB144,IL,Tamaroa Fire Protection District,32,6188,incorporatedplace
5309,81905,04104,WV,Frametown Volunteer Fire Department,32,45751,minorcivildivision
5310,99950,08077,NC,Woodleaf Volunteer Fire Department,32,27299,minorcivildivision
5311,79532,42009,NY,DeFreestville Fire Department,32,27457,minorcivildivision
5312,82791,18004,NE,Gothenburg Volunteer Fire Department,32,18038,incorporatedplace
5313,96969,RA214,IL,Tilden Fire Protection District,31,5584,incorporatedplace
5314,75043,01910,VA,Big Island Volunteer Fire Department,31,3573,unincorporatedplace
5315,91365,42225,SC,Pacolet Fire District,31,14176,incorporatedplace
5316,79786,I2100,ME,Dixfield Fire Company,31,3438,unincorporatedplace
5317,77327,20114,WV,Chesapeake Volunteer Fire Department,31,10259,incorporatedplace
5318,92782,01242,MA,Provincetown Fire Department,31,3173,unincorporatedplace
5319,93085,76936,KY,Red Lick Volunteer Fire Department,31,1442,minorcivildivision
5320,91674,SY110,TX,Peaster Volunteer Fire Department,31,39038,minorcivildivision
5321,80103,08904,VA,Dyers Store Volunteer Fire Department,31,38646,minorcivildivision
5322,88103,18008,NY,Mayfield Fire Department,31,17414,incorporatedplace
5323,73528,26851,TN,Alto/Oak Grove Volunteer Fire Department,31,46286,minorcivildivision
5324,92604,41259,OH,Pottery Addition Volunteer Fire Department,31,19668,minorcivildivision
5325,93015,07423,WY,Rawlins Fire Department,31,9377,incorporatedplace
5326,88265,09191,TN,McLemoresville Volunteer Fire Department,31,13077,incorporatedplace
5327,87616,01809,NC,Maiden Fire Department,31,15911,incorporatedplace
5328,85908,02006,MS,Kossuth Volunteer Fire Department,31,1909,incorporatedplace
5329,92425,01113,NJ,Pomona Volunteer Fire Company,31,1761,unincorporatedplace
5330,87865,59010,NY,Marion Fire Department,31,7155,unincorporatedplace
5331,95896,08307,NC,Springhill-Friendship Volunteer Fire Department  Inc.,31,27248,minorcivildivision
5332,80767,15030,NY,Ellwood Fire District 1,31,1815,unincorporatedplace
5333,76529,06205,NC,Candor Fire Department,31,16464,incorporatedplace
5334,95952,66007,IA,St. Ansgar Fire Department,31,3646,incorporatedplace
5335,85901,49330,ID,Kooskia Volunteer Fire Department,31,5852,incorporatedplace
5336,78904,55229,OH,Covington Fire Department,31,18294,incorporatedplace
5337,85873,33007,IN,Knightstown Volunteer Fire Department,31,2181,incorporatedplace
5338,97182,30181,TN,Town of Mosheim Volunteer Fire Department,31,10638,incorporatedplace
5339,91032,05008,AR,Omaha Fire Department,31,6059,incorporatedplace
5340,74884,24020,WI,Berlin Fire Department,31,39780,minorcivildivision
5341,89087,31212,OH,Montgomery Fire Department,31,19015,incorporatedplace
5342,78216,14109,OH,Clinton South Joint Fire District,31,19377,incorporatedplace
5343,89006,05100,CT,Monroe Volunteer Fire Department,31,35586,minorcivildivision
5344,83423,49121,TN,Halls Fire Department,31,13940,incorporatedplace
5345,98032,20023,PA,Vernon Central Hose Company,31,24716,minorcivildivision
5346,90048,33023,NY,New York Mills Fire Department,31,19604,incorporatedplace
5347,94269,MF203,IL,San Jose Fire Protection District,31,7171,incorporatedplace
5348,94073,85111,MN,Saint Charles Fire & Rescue,31,4526,incorporatedplace
5349,95635,09004,MS,Southeast Chickasaw Volunteer Fire Department,31,32334,minorcivildivision
5350,90320,12015,NJ,North Brunswick Volunteer Fire Department,31,29625,minorcivildivision
5351,96121,06112,AL,Stemley Volunteer Fire Department,31,41360,minorcivildivision
5352,80858,45301,ID,Emmett Fire Department,31,6144,incorporatedplace
5353,76601,26133,TN,Capitol Hill Volunteer Fire Department  Inc.,31,46286,minorcivildivision
5354,87487,26007,OH,Lyons-Royalton Fire Department,31,19629,incorporatedplace
5355,75529,55030,LA,Bourg Volunteer Fire Department,31,4756,unincorporatedplace
5356,82562,30021,NY,Glen Cove Volunteer Fire Departemt,31,19515,incorporatedplace
5357,99916,12780,VT,Woodbury Volunteer Fire Department,31,36393,minorcivildivision
5358,91401,62006,AR,Palestine Fire Department,31,4951,incorporatedplace
5359,97928,48008,OK,Valliant Volunteer Fire Department,31,12029,incorporatedplace
5360,88866,WK183,IL,Minonk Fire Protection District,31,5975,incorporatedplace
5361,96787,67310,WI,Tess Corners Volunteer Fire Department,31,11161,incorporatedplace
5362,80482,20060,WI,Eden Fire Department,31,9626,incorporatedplace
5363,81174,06150,NJ,Fairfield Vol. Fire Company #2 Gouldtown,31,18541,incorporatedplace
5364,86545,SG293,IL,Lebanon-Emerald Mound Fire Department,31,5460,incorporatedplace
5365,83798,02916,NC,Hasty Fire Department,31,30106,minorcivildivision
5366,80030,0099,OR,Dundee Fire Department,31,10887,incorporatedplace
5367,98706,23010,MS,Waveland Fire Department,31,1440,incorporatedplace
5368,93123,BA408,TX,Redwater Volunteer Fire Department,31,11889,incorporatedplace
5369,74393,10155,NH,Bartlet Fire Department,31,31213,minorcivildivision
5370,89418,26007,AR,Mountain Pine Volunteer Fire Department,31,7061,incorporatedplace
5371,78152,20004,IN,Cleveland Township Fire Department,31,12023,minorcivildivision
5372,85974,05810,MI,La Salle Volunteer Fire Department,31,5698,minorcivildivision
5373,93373,11104,MO,Richwoods Fire Protection District,31,31623,minorcivildivision
5374,85364,00809,MI,Johnstown Township Fire Department,31,6817,minorcivildivision
5375,99513,03502,MI,Whittemore Volunteer Fire Department,31,3585,incorporatedplace
5376,88093,85009,IA,Maxwell Fire Department,31,2676,incorporatedplace
5377,74368,00205,NH,Barnstead Fire-Rescue,31,29781,minorcivildivision
5378,88297,10104,WV,Meadow Bridge Volunteer Fire Department  Inc.,31,9481,incorporatedplace
5379,86198,23112,WV,Lake Volunteer Fire Department,31,46813,minorcivildivision
5380,93478,85023,OH,Rittman Fire and Rescue,31,18938,incorporatedplace
5381,82636,04087,NJ,Gloucester Township Fire District 6,31,31636,minorcivildivision
5382,78712,19302,VA,Cople District Volunteer Fire Department,31,37089,minorcivildivision
5383,99396,06810,NC,White Cross Volunteer Fire Department Inc,31,29822,minorcivildivision
5384,83008,14D05,WA,Grays Harbor Fire Protection District #5,31,37377,minorcivildivision
5385,99341,03108,WV,Wharton-Barrett Volunteer Fire Department,31,46238,minorcivildivision
5386,95709,37001,MS,Southwest Lamar Volunteer Fire Department,31,2182,countyorequivalent
5387,75626,86017,OH,Brady Township Fire Department,31,14977,incorporatedplace
5388,99413,47221,KY,White Mills Volunteer Fire Department,31,1445,minorcivildivision
5389,73287,15302,GA,Alamo Fire Department,31,4938,incorporatedplace
5390,74001,ML114,IL,Athens Volunteer Fire Department,31,9123,incorporatedplace
5391,88077,BA404,TX,Maud Volunteer Fire Department,31,12345,incorporatedplace
5392,87350,22059,PA,Lower Swatara Volunteer Fire Department,31,15864,minorcivildivision
5393,88511,09543,MO,Metro-North Fire Protection District,31,31539,minorcivildivision
5394,79032,WG142,IL,Crete Fire Department,31,8947,incorporatedplace
5395,94559,40003,IN,Scipio-Geneva Township Fire Department,31,5292,unincorporatedplace
5396,84635,08107,NC,Hudlow Fire Department  Inc.,31,29215,minorcivildivision
5397,74701,29121,OH,Bellbrook Fire Department,31,16412,incorporatedplace
5398,84065,SE134,IL,Herrick Fire Protection District,31,8094,incorporatedplace
5399,89952,94488,KY,New Liberty Volunteer Fire Department,31,4862,incorporatedplace
5400,99631,B4592,KY,Willisburg Fire Department,31,3561,incorporatedplace
5401,85116,05015,OH,Jacksonville Fire & Rescue,31,18031,incorporatedplace
5402,88515,12100,NJ,Metuchen Fire Department,31,18828,incorporatedplace
5403,99735,SD133,IL,Winchester Volunteer Fire Department,31,7331,incorporatedplace
5404,92967,58008,MS,Randolph Volunteer Fire Department,31,35009,minorcivildivision
5405,95032,51007,IN,Shoals Volunteer Fire Department,31,5488,incorporatedplace
5406,79307,04503,NC,Dana Fire & Rescue  Inc.,31,2133,unincorporatedplace
5407,90512,52079,NY,North Sea Fire Department,31,6163,unincorporatedplace
5408,83429,HV303,KS,Halstead Fire/EMS Department,31,553,minorcivildivision
5409,96946,66012,OK,Tiawah Fire Department,31,20565,minorcivildivision
5410,74750,HN301,TX,Bells Fire Department,31,15290,incorporatedplace
5411,82024,01308,MI,Fredonia Township Fire Department,31,3776,minorcivildivision
5412,74403,20002,MS,Barton Volunteer Fire Department,31,34627,minorcivildivision
5413,95682,78139,OH,Southington Volunteer Fire Department,31,24515,minorcivildivision
5414,85080,VS413,TX,Jackson Heights Volunteer Fire Department - Station #1,31,39665,minorcivildivision
5415,89357,04906,NC,Mount Mourne Volunteer Fire Department,31,30812,minorcivildivision
5416,78738,38204,SC,Cordova Fire Department,31,11578,incorporatedplace
5417,96157,13003,MT,Stevensville Volunteer Fire Department,31,18232,incorporatedplace
5418,84799,06606,MO,Iberia Rural Fire Protection District,31,16969,incorporatedplace
5419,97279,42110,MN,Tracy Fire Department,31,1908,incorporatedplace
5420,79071,30202,SC,Cross Hill Fire Department,31,17201,minorcivildivision
5421,92196,22007,MD,Pittsville Volunteer Fire Department  Inc.,31,3906,incorporatedplace
5422,89450,SE144,IL,Moweaqua Community Fire Protection Distrist,31,6585,incorporatedplace
5423,82123,KZ402,TX,Fritch Volunteer Fire Department,31,12928,incorporatedplace
5424,83014,22104,KY,Grayson Fire Department,31,310,incorporatedplace
5425,84035,05013,MO,Herculaneum Fire Department,31,16545,incorporatedplace
5426,97377,30111,WV,Tri-Towns Fire Company #1  Inc.,31,10487,incorporatedplace
5427,92227,79105,MN,Plainview Volunteer Fire Department,31,2718,incorporatedplace
